timestamp,temperature,moisture,CO2,TVOC
2025-02-11 20:57:11,29.51,26.92,772.85,463.82
2025-02-11 20:57:16,25.64,79.59,804.83,181.54
2025-02-11 20:57:21,26.65,13.19,630.43,210.48
2025-02-11 20:57:26,22.47,62.97,882.66,465.23
2025-02-11 20:57:31,23.3,76.86,968.92,295.17
2025-02-11 20:57:36,27.82,55.21,775.15,288.31
2025-02-11 20:57:41,34.19,51.47,872.85,153.4
2025-02-11 20:57:46,34.35,26.03,835.12,221.29
2025-02-11 20:57:51,24.58,79.14,498.85,137.48
2025-02-11 20:57:56,29.04,72.49,806.46,432.86
2025-02-11 20:58:01,32.93,48.41,468.64,110.06
2025-02-11 20:58:06,34.33,44.26,568.42,269.83
2025-02-11 20:58:11,33.37,77.69,651.26,239.81
2025-02-11 20:58:16,33.19,29.5,860.91,329.86
2025-02-11 20:58:21,18.28,14.68,618.08,449.34
2025-02-11 20:58:26,17.65,19.87,792.32,139.14
2025-02-11 20:58:31,23.94,78.29,575.07,216.58
2025-02-11 20:58:36,34.65,34.96,569.45,316.81
2025-02-11 20:58:41,23.77,46.85,739.13,349.4
2025-02-11 20:58:46,28.01,17.55,565.39,357.51
2025-02-11 20:58:51,32.85,11.38,627.25,331.51
2025-02-11 20:58:56,19.69,30.37,934.46,129.52
2025-02-11 20:59:01,19.22,34.83,870.72,326.49
2025-02-11 20:59:06,24.46,69.87,463.96,491.55
2025-02-11 20:59:11,16.42,80.95,400.28,477.61
2025-02-11 20:59:16,15.82,75.92,810.51,104.87
2025-02-11 20:59:21,20.37,14.99,731.74,168.15
2025-02-11 20:59:26,24.49,23.45,828.94,437.98
2025-02-11 20:59:31,25.58,14.75,861.06,102.51
2025-02-11 20:59:36,24.2,83.3,814.14,293.46
2025-02-11 20:59:41,27.78,52.59,424.08,60.69
2025-02-11 20:59:46,30.42,34.86,427.77,459.29
2025-02-11 20:59:51,32.3,30.2,663.38,304.28
2025-02-11 20:59:56,20.61,71.51,437.32,432.08
2025-02-11 21:00:01,32.05,23.31,637.4,268.21
2025-02-11 21:00:06,23.49,64.54,812.21,179.77
2025-02-11 21:00:11,19.75,78.48,715.72,320.87
2025-02-11 21:00:16,18.42,85.45,998.51,498.91
2025-02-11 21:00:21,30.16,14.38,578.42,277.29
2025-02-11 21:00:26,26.18,65.74,823.98,134.2
2025-02-11 21:00:31,33.05,15.25,472.4,75.23
2025-02-11 21:00:36,31.55,89.89,450.61,201.08
2025-02-11 21:00:41,17.76,86.52,518.74,298.76
2025-02-11 21:00:46,34.94,80.95,744.44,398.78
2025-02-11 21:00:51,32.6,89.42,829.84,255.79
2025-02-11 21:00:56,33.66,41.27,774.33,295.31
2025-02-11 21:01:01,18.35,12.2,473.41,434.13
2025-02-11 21:01:06,34.52,40.31,886.91,286.01
2025-02-11 21:01:11,29.94,25.26,834.57,481.05
2025-02-11 21:01:16,31.89,30.17,785.63,180.18
2025-02-11 21:01:21,31.95,33.77,930.59,166.88
2025-02-11 21:01:26,33.28,59.0,737.09,152.21
2025-02-11 21:01:31,22.86,24.15,443.76,362.68
2025-02-11 21:01:36,22.53,43.86,695.3,453.6
2025-02-11 21:01:41,33.3,28.51,862.33,169.38
2025-02-11 21:01:46,28.39,40.93,954.83,156.89
2025-02-11 21:01:51,19.98,22.98,682.2,190.97
2025-02-11 21:01:56,18.87,80.94,843.67,132.31
2025-02-11 21:02:01,18.22,10.3,414.08,255.17
2025-02-11 21:02:06,24.55,52.12,878.84,261.94
2025-02-11 21:02:11,23.77,41.37,745.2,255.16
2025-02-11 21:02:16,34.77,15.46,764.96,491.76
2025-02-11 21:02:21,34.83,57.05,607.7,182.18
2025-02-11 21:02:26,24.66,70.37,863.39,360.81
2025-02-11 21:02:31,18.75,76.13,744.13,442.4
2025-02-11 21:02:36,20.76,68.23,611.58,64.82
2025-02-11 21:02:41,21.7,89.25,628.56,261.43
2025-02-11 21:02:46,28.39,57.95,412.4,454.9
2025-02-11 21:02:51,24.38,18.1,650.78,174.95
2025-02-11 21:02:56,30.21,13.94,988.1,449.17
2025-02-11 21:03:01,23.44,53.96,753.44,58.52
2025-02-11 21:03:06,25.29,34.73,600.5,165.75
2025-02-11 21:03:11,15.06,42.61,457.5,160.51
2025-02-11 21:03:16,24.15,44.91,649.58,431.58
2025-02-11 21:03:21,24.87,26.52,967.15,405.86
2025-02-11 21:03:26,31.78,75.75,949.67,406.04
2025-02-11 21:03:31,31.46,39.94,688.48,379.15
2025-02-11 21:03:36,32.86,37.31,754.21,432.75
2025-02-11 21:03:41,31.49,51.4,879.26,131.71
2025-02-11 21:03:46,26.18,36.69,644.4,106.15
2025-02-11 21:03:51,32.84,69.85,443.85,397.72
2025-02-11 21:03:56,22.74,66.77,483.4,148.01
2025-02-11 21:04:01,19.82,35.15,687.71,260.47
2025-02-11 21:04:06,28.76,39.46,686.57,472.12
2025-02-11 21:04:11,17.47,69.46,891.2,475.48
2025-02-11 21:04:16,25.06,77.05,560.94,150.12
2025-02-11 21:04:21,28.26,40.02,775.42,329.31
2025-02-11 21:04:26,22.35,70.81,991.9,255.9
2025-02-11 21:04:31,27.26,24.19,956.32,407.55
2025-02-11 21:04:36,25.22,13.48,743.57,434.5
2025-02-11 21:04:41,26.45,37.88,826.85,343.62
2025-02-11 21:04:46,25.12,36.13,918.41,225.81
2025-02-11 21:04:51,19.52,59.91,494.39,210.7
2025-02-11 21:04:56,20.85,20.82,801.92,469.12
2025-02-11 21:05:01,33.25,57.2,991.38,157.27
2025-02-11 21:05:06,18.69,79.93,977.92,375.99
2025-02-11 21:05:11,20.05,49.77,532.29,154.42
2025-02-11 21:05:16,28.01,18.29,548.35,298.21
2025-02-11 21:05:21,27.01,12.7,896.21,92.53
2025-02-11 21:05:26,19.53,39.47,950.62,87.83
2025-02-11 21:05:31,24.59,67.59,826.47,465.79
2025-02-11 21:05:36,34.01,74.15,767.36,110.13
2025-02-11 21:05:41,33.4,42.9,865.77,206.24
2025-02-11 21:05:46,17.72,37.39,611.65,149.89
2025-02-11 21:05:51,15.23,83.82,951.36,360.03
2025-02-11 21:05:56,34.35,47.01,964.44,355.39
2025-02-11 21:06:01,21.66,11.79,832.29,284.26
2025-02-11 21:06:06,16.72,64.65,873.83,151.7
2025-02-11 21:06:11,23.12,74.9,448.14,224.34
2025-02-11 21:06:16,18.67,36.34,883.42,434.97
2025-02-11 21:06:21,17.57,48.39,699.03,78.01
2025-02-11 21:06:26,25.59,87.08,421.94,425.99
2025-02-11 21:06:31,15.25,62.41,701.82,462.69
2025-02-11 21:06:36,28.37,73.74,889.22,440.35
2025-02-11 21:06:41,18.22,55.78,631.55,161.22
2025-02-11 21:06:46,32.57,55.84,609.9,211.21
2025-02-11 21:06:51,31.54,24.08,642.79,353.16
2025-02-11 21:06:56,27.7,23.51,413.84,498.91
2025-02-11 21:07:01,34.81,15.41,980.06,224.04
2025-02-11 21:07:06,32.55,66.43,698.78,121.16
2025-02-11 21:07:11,30.0,57.21,823.0,175.59
2025-02-11 21:07:16,16.03,79.88,895.05,244.33
2025-02-11 21:07:21,34.92,69.75,538.72,274.9
2025-02-11 21:07:26,21.63,38.61,720.91,279.96
2025-02-11 21:07:31,28.66,75.2,655.05,282.08
2025-02-11 21:07:36,29.78,58.11,692.91,445.83
2025-02-11 21:07:41,30.74,48.93,820.4,249.77
2025-02-11 21:07:46,17.74,79.77,437.41,382.95
2025-02-11 21:07:51,27.61,25.13,553.32,310.76
2025-02-11 21:07:56,16.03,22.1,849.51,339.51
2025-02-11 21:08:01,17.76,28.37,608.46,250.95
2025-02-11 21:08:06,23.73,75.34,726.04,187.87
2025-02-11 21:08:11,15.75,14.43,401.08,221.74
2025-02-11 21:08:16,28.69,57.56,901.67,139.92
2025-02-11 21:08:21,15.9,21.17,406.16,495.63
2025-02-11 21:08:26,21.65,61.93,847.31,455.71
2025-02-11 21:08:31,21.32,39.71,448.58,155.01
2025-02-11 21:08:36,28.01,88.69,960.33,363.41
2025-02-11 21:08:41,24.91,33.36,526.4,309.63
2025-02-11 21:08:46,31.08,31.87,609.86,67.58
2025-02-11 21:08:51,24.93,17.33,808.69,264.17
2025-02-11 21:08:56,19.05,57.68,999.85,154.48
2025-02-11 21:09:01,18.56,71.87,816.57,360.91
2025-02-11 21:09:06,25.69,45.59,936.52,370.08
2025-02-11 21:09:11,33.57,20.85,523.91,120.13
2025-02-11 21:09:16,24.98,29.08,529.91,190.44
2025-02-11 21:09:21,31.79,80.56,740.68,346.29
2025-02-11 21:09:26,23.49,27.32,789.64,219.31
2025-02-11 21:09:31,30.63,88.31,436.15,142.28
2025-02-11 21:09:36,20.72,31.57,682.71,140.81
2025-02-11 21:09:41,24.81,41.82,986.03,219.69
2025-02-11 21:09:46,33.37,24.75,655.97,85.72
2025-02-11 21:09:51,25.84,11.18,605.26,286.32
2025-02-11 21:09:56,16.41,31.91,495.25,414.85
2025-02-11 21:10:01,21.04,69.84,692.43,156.51
2025-02-11 21:10:06,21.64,83.82,752.45,115.32
2025-02-11 21:10:11,34.81,35.88,621.37,461.37
2025-02-11 21:10:16,29.03,46.83,992.53,242.24
2025-02-11 21:10:21,22.09,66.48,809.53,375.82
2025-02-11 21:10:26,17.85,77.89,879.5,142.48
2025-02-11 21:10:31,26.08,42.92,400.64,114.28
2025-02-11 21:10:36,18.88,39.11,987.0,138.96
2025-02-11 21:10:41,26.31,59.46,700.75,223.39
2025-02-11 21:10:46,16.26,12.37,789.18,87.58
2025-02-11 21:10:51,26.4,86.89,726.07,273.71
2025-02-11 21:10:56,26.04,52.52,780.76,380.25
2025-02-11 21:11:01,19.23,82.03,769.5,419.11
2025-02-11 21:11:06,30.99,75.77,855.8,333.17
2025-02-11 21:11:11,20.82,45.11,907.47,489.94
2025-02-11 21:11:16,26.24,31.49,610.13,191.92
2025-02-11 21:11:21,16.25,84.15,586.39,154.18
2025-02-11 21:11:26,31.8,59.94,746.78,321.43
2025-02-11 21:11:31,31.95,53.96,881.87,241.42
2025-02-11 21:11:36,25.4,29.52,944.21,260.59
2025-02-11 21:11:41,17.01,27.64,760.72,271.29
2025-02-11 21:11:46,26.09,73.84,652.72,498.0
2025-02-11 21:11:51,20.59,73.96,836.2,161.7
2025-02-11 21:11:56,17.23,28.51,456.79,390.3
2025-02-11 21:12:01,25.83,38.72,491.71,189.52
2025-02-11 21:12:06,34.49,65.59,553.05,113.81
2025-02-11 21:12:11,28.06,69.9,984.3,279.86
2025-02-11 21:12:16,27.06,78.95,420.02,292.73
2025-02-11 21:12:21,17.79,81.23,933.23,317.3
2025-02-11 21:12:26,24.76,39.51,956.62,166.99
2025-02-11 21:12:31,21.16,37.24,824.82,385.61
2025-02-11 21:12:36,28.03,43.01,436.62,418.96
2025-02-11 21:12:41,20.8,67.92,809.73,434.28
2025-02-11 21:12:46,30.86,17.42,921.24,263.94
2025-02-11 21:12:51,24.26,41.83,496.74,274.77
2025-02-11 21:12:56,32.77,56.73,643.7,497.18
2025-02-11 21:13:01,28.8,10.38,635.1,309.33
2025-02-11 21:13:06,29.73,72.9,841.08,139.67
2025-02-11 21:13:11,23.18,14.8,781.3,241.7
2025-02-11 21:13:16,23.56,45.09,758.31,317.92
2025-02-11 21:13:21,22.95,34.36,790.21,195.81
2025-02-11 21:13:26,33.05,52.37,597.89,483.49
2025-02-11 21:13:31,33.82,71.92,429.01,198.06
2025-02-11 21:13:36,30.9,22.28,683.49,387.5
2025-02-11 21:13:41,16.96,75.6,882.45,249.27
2025-02-11 21:13:46,31.64,35.31,837.34,451.56
2025-02-11 21:13:51,34.08,87.91,934.42,92.19
2025-02-11 21:13:56,15.06,43.26,890.15,129.12
2025-02-11 21:14:01,20.94,15.63,412.77,129.87
2025-02-11 21:14:06,21.66,33.65,479.38,304.46
2025-02-11 21:14:11,17.33,31.97,907.11,313.92
2025-02-11 21:14:16,19.66,86.56,456.39,367.5
2025-02-11 21:14:21,23.75,61.63,660.43,328.33
2025-02-11 21:14:26,28.45,37.26,433.64,389.77
2025-02-11 21:14:31,15.95,59.27,921.11,209.98
2025-02-11 21:14:36,31.22,18.79,717.65,418.28
2025-02-11 21:14:41,33.49,64.59,656.21,220.64
2025-02-11 21:14:46,19.07,61.35,624.99,482.13
2025-02-11 21:14:51,26.75,29.5,933.99,93.67
2025-02-11 21:14:56,34.28,34.49,463.04,155.52
2025-02-11 21:15:01,28.7,54.39,510.46,190.28
2025-02-11 21:15:06,22.52,77.1,707.52,389.25
2025-02-11 21:15:11,15.47,65.97,776.61,206.05
2025-02-11 21:15:16,21.43,22.54,801.25,488.27
2025-02-11 21:15:21,17.14,81.72,845.56,202.11
2025-02-11 21:15:26,26.68,14.55,501.01,238.26
2025-02-11 21:15:31,28.88,56.04,885.68,182.19
2025-02-11 21:15:36,15.73,68.4,489.72,246.47
2025-02-11 21:15:41,27.99,82.12,598.84,219.96
2025-02-11 21:15:46,16.03,80.24,562.33,111.84
2025-02-11 21:15:51,25.46,38.15,582.01,261.29
2025-02-11 21:15:56,27.15,19.54,987.65,383.07
2025-02-11 21:16:01,33.21,74.16,603.56,466.86
2025-02-11 21:16:06,24.91,27.18,928.85,127.97
2025-02-11 21:16:11,15.5,26.06,744.77,145.6
2025-02-11 21:16:16,34.87,62.42,416.62,466.56
2025-02-11 21:16:21,30.42,56.78,465.93,293.7
2025-02-11 21:16:26,17.26,23.03,578.5,337.33
2025-02-11 21:16:31,21.48,11.53,663.7,457.31
2025-02-11 21:16:36,25.32,48.86,828.96,291.43
2025-02-11 21:16:41,16.75,74.27,630.44,68.94
2025-02-11 21:16:46,33.26,87.25,535.46,156.39
2025-02-11 21:16:51,27.3,61.62,814.96,108.41
2025-02-11 21:16:56,31.71,74.38,965.16,353.65
2025-02-11 21:17:01,18.09,59.79,624.82,214.99
2025-02-11 21:17:06,26.35,57.21,807.15,394.11
2025-02-11 21:17:11,27.72,46.71,728.91,494.58
2025-02-11 21:17:16,26.34,57.7,542.21,347.75
2025-02-11 21:17:21,33.43,28.05,525.09,152.38
2025-02-11 21:17:26,19.83,56.23,898.24,112.41
2025-02-11 21:17:31,24.4,26.53,960.04,354.82
2025-02-11 21:17:36,26.89,60.81,836.77,112.88
2025-02-11 21:17:41,22.86,86.53,734.78,353.08
2025-02-11 21:17:46,20.17,64.2,939.15,244.06
2025-02-11 21:17:51,25.59,18.28,846.27,461.08
2025-02-11 21:17:56,24.56,24.54,607.84,190.85
2025-02-11 21:18:01,31.15,55.07,437.92,258.42
2025-02-11 21:18:06,30.49,14.34,897.99,342.84
2025-02-11 21:18:11,20.56,36.16,489.58,393.29
2025-02-11 21:18:16,22.69,76.75,703.69,155.5
2025-02-11 21:18:21,20.96,81.64,988.75,54.72
2025-02-11 21:18:26,31.03,65.75,939.32,75.89
2025-02-11 21:18:31,26.9,62.08,696.08,329.55
2025-02-11 21:18:36,17.91,89.58,806.06,283.3
2025-02-11 21:18:41,27.07,89.64,608.89,188.34
2025-02-11 21:18:46,18.9,15.58,660.89,227.81
2025-02-11 21:18:51,27.9,59.23,565.1,340.55
2025-02-11 21:18:56,26.31,23.38,468.88,446.16
2025-02-11 21:19:01,18.7,46.82,589.3,361.14
2025-02-11 21:19:06,19.2,34.72,613.8,168.28
2025-02-11 21:19:11,30.95,26.96,414.04,290.01
2025-02-11 21:19:16,34.36,36.93,919.17,484.51
2025-02-11 21:19:21,21.92,21.28,624.28,481.49
2025-02-11 21:19:26,31.98,41.46,508.06,107.54
2025-02-11 21:19:31,18.73,59.91,729.58,96.63
2025-02-11 21:19:36,22.8,72.38,537.15,392.49
2025-02-11 21:19:41,28.95,39.03,633.1,370.08
2025-02-11 21:19:46,28.73,52.6,966.07,361.09
2025-02-11 21:19:51,25.82,81.31,668.9,499.05
2025-02-11 21:19:56,23.58,30.21,775.52,222.81
2025-02-11 21:20:01,22.57,78.55,769.78,114.89
2025-02-11 21:20:06,34.68,43.29,878.48,340.12
2025-02-11 21:20:11,21.53,34.4,818.46,388.99
2025-02-11 21:20:16,20.68,44.72,741.96,123.82
2025-02-11 21:20:21,19.61,45.02,406.99,349.77
2025-02-11 21:20:26,32.9,37.97,516.62,335.74
2025-02-11 21:20:31,29.66,36.35,927.29,431.64
2025-02-11 21:20:36,15.79,71.05,697.64,288.22
2025-02-11 21:20:41,20.62,30.79,442.0,226.52
2025-02-11 21:20:46,21.96,72.53,571.39,164.03
2025-02-11 21:20:51,33.53,57.07,623.48,421.85
2025-02-11 21:20:56,22.3,35.79,599.8,237.81
2025-02-11 21:21:02,17.2,63.38,537.09,388.38
2025-02-11 21:21:06,24.25,44.09,650.31,99.37
2025-02-11 21:21:11,34.83,85.71,400.06,463.32
2025-02-11 21:21:16,34.48,28.18,631.09,118.06
2025-02-11 21:21:21,17.11,51.67,766.57,356.44
2025-02-11 21:21:26,29.36,74.34,731.78,76.23
2025-02-11 21:21:32,26.7,63.24,484.88,148.99
2025-02-11 21:21:36,23.55,23.03,761.28,118.17
2025-02-11 21:21:41,21.3,25.54,517.53,278.73
2025-02-11 21:21:46,33.52,89.73,864.37,102.25
2025-02-11 21:21:51,21.44,47.15,852.3,288.16
2025-02-11 21:21:56,22.86,71.2,988.62,259.74
2025-02-11 21:22:01,26.75,29.26,704.69,85.94
2025-02-11 21:22:06,15.55,67.0,538.41,204.9
2025-02-11 21:22:11,30.48,60.6,547.42,50.32
2025-02-11 21:22:16,16.0,45.61,559.16,277.39
2025-02-11 21:22:21,29.56,80.27,692.43,192.28
2025-02-11 21:22:26,29.22,62.12,572.56,199.64
2025-02-11 21:22:31,31.13,83.89,411.82,91.42
2025-02-11 21:22:36,24.36,79.29,415.28,376.71
2025-02-11 21:22:41,21.57,51.84,659.69,106.05
2025-02-11 21:22:46,20.25,40.4,764.55,483.24
2025-02-11 21:22:51,20.01,58.54,678.12,56.24
2025-02-11 21:22:56,15.41,34.15,762.23,154.9
2025-02-11 21:23:01,29.64,35.7,829.93,383.68
2025-02-11 21:23:06,17.06,28.2,906.89,244.03
2025-02-11 21:23:11,23.12,82.89,591.8,321.03
2025-02-11 21:23:16,33.45,15.94,667.26,338.09
2025-02-11 21:23:21,26.3,58.39,576.0,192.79
2025-02-11 21:23:26,16.67,87.19,505.28,195.27
2025-02-11 21:23:31,29.34,28.14,807.94,486.61
2025-02-11 21:23:36,33.03,46.61,557.8,345.88
2025-02-11 21:23:41,27.84,28.91,536.37,286.99
2025-02-11 21:23:46,22.69,76.02,482.53,413.88
2025-02-11 21:23:51,22.62,73.08,475.98,116.68
2025-02-11 21:23:56,15.24,37.91,774.72,490.44
2025-02-11 21:24:01,26.11,86.53,936.4,50.05
2025-02-11 21:24:06,28.34,53.41,407.46,230.19
2025-02-11 21:24:11,24.37,33.53,730.73,192.24
2025-02-11 21:24:16,15.97,80.11,512.55,285.84
2025-02-11 21:24:21,33.09,26.31,808.48,177.54
2025-02-11 21:24:26,19.94,19.1,669.53,84.26
2025-02-11 21:24:31,19.72,82.55,409.21,225.55
2025-02-11 21:24:36,19.69,26.0,502.99,452.98
2025-02-11 21:24:41,30.84,36.85,960.61,67.59
2025-02-11 21:24:46,31.62,26.16,987.97,274.91
2025-02-11 21:24:51,31.33,62.65,833.83,286.08
2025-02-11 21:24:56,29.11,25.28,936.03,465.96
2025-02-11 21:25:01,31.37,69.22,630.21,273.32
2025-02-11 21:25:06,32.47,15.74,439.4,235.38
2025-02-11 21:25:11,24.88,31.08,856.83,69.69
2025-02-11 21:25:16,22.28,85.7,523.69,309.48
2025-02-11 21:25:21,20.66,71.98,903.34,426.25
2025-02-11 21:25:26,20.76,13.24,423.86,204.14
2025-02-11 21:25:31,28.27,50.02,434.35,333.67
2025-02-11 21:25:36,16.07,48.93,718.0,234.08
2025-02-11 21:25:41,20.65,53.67,584.15,89.25
2025-02-11 21:25:46,24.21,87.32,819.83,491.11
2025-02-11 21:25:51,24.89,41.37,653.54,130.0
2025-02-11 21:25:56,32.93,34.33,659.29,499.98
2025-02-11 21:26:01,22.27,19.52,878.32,290.45
2025-02-11 21:26:06,27.71,75.31,782.4,430.1
2025-02-11 21:26:11,24.59,89.5,765.76,323.44
2025-02-11 21:26:16,19.65,13.54,974.31,345.62
2025-02-11 21:26:21,29.4,87.37,463.29,142.81
2025-02-11 21:26:26,33.23,71.68,969.43,271.54
2025-02-11 21:26:31,20.45,21.49,548.47,202.08
2025-02-11 21:26:36,19.51,19.45,411.41,323.45
2025-02-11 21:26:41,30.91,56.92,724.36,489.25
2025-02-11 21:26:46,21.09,48.53,491.82,449.38
2025-02-11 21:26:51,23.08,73.41,480.29,104.54
2025-02-11 21:26:56,33.34,13.37,503.8,116.45
2025-02-11 21:27:01,17.58,46.11,611.58,348.29
2025-02-11 21:27:06,31.39,15.99,947.56,254.89
2025-02-11 21:27:11,34.07,82.26,428.25,239.45
2025-02-11 21:27:16,34.28,68.63,404.35,169.46
2025-02-11 21:27:21,24.17,88.0,685.24,364.5
2025-02-11 21:27:26,31.89,43.11,783.33,85.13
2025-02-11 21:27:31,32.46,50.95,428.73,425.32
2025-02-11 21:27:44,25.97,76.79,792.88,239.8
2025-02-11 21:27:49,29.56,50.48,577.86,245.95
2025-02-11 21:27:54,31.6,73.45,627.99,206.73
