timestamp,temperature,moisture,CO2,TVOC
2025-02-11 21:10:41,18.16,51.64,635.19,335.57
2025-02-11 21:10:46,29.81,23.38,726.87,321.53
2025-02-11 21:10:51,32.76,15.6,777.85,335.49
2025-02-11 21:10:56,26.56,52.75,537.62,283.04
2025-02-11 21:11:01,19.95,49.49,974.44,145.13
2025-02-11 21:11:06,23.3,88.44,576.58,305.54
2025-02-11 21:11:11,28.86,77.19,722.02,429.37
2025-02-11 21:11:16,27.59,85.81,739.29,453.42
2025-02-11 21:11:21,26.04,42.01,554.99,252.46
2025-02-11 21:11:26,15.14,35.09,867.55,332.31
2025-02-11 21:11:31,19.77,16.39,804.8,191.86
2025-02-11 21:11:36,28.9,37.71,639.66,291.69
2025-02-11 21:11:41,18.17,51.74,627.19,413.7
2025-02-11 21:11:46,24.49,68.95,561.81,72.07
2025-02-11 21:11:51,28.65,20.76,920.17,490.18
2025-02-11 21:11:56,32.28,42.69,512.47,392.65
2025-02-11 21:12:01,23.86,15.99,563.19,408.95
2025-02-11 21:12:06,17.56,72.06,525.71,106.54
2025-02-11 21:12:11,19.61,28.4,461.64,378.58
2025-02-11 21:12:16,31.0,80.56,899.79,217.83
2025-02-11 21:12:21,29.13,79.64,615.92,347.75
2025-02-11 21:12:26,20.5,89.73,775.88,80.32
2025-02-11 21:12:31,30.48,19.85,864.13,101.07
2025-02-11 21:12:36,26.15,19.2,676.65,387.52
2025-02-11 21:12:41,28.43,47.8,484.13,79.62
2025-02-11 21:12:46,17.23,52.31,523.53,363.63
2025-02-11 21:12:51,30.43,27.38,622.51,297.9
2025-02-11 21:12:56,33.2,68.98,420.08,156.12
2025-02-11 21:13:01,29.45,13.4,499.01,169.84
2025-02-11 21:13:06,20.34,29.93,946.35,375.68
2025-02-11 21:13:11,27.24,76.95,503.62,143.35
2025-02-11 21:13:16,30.69,80.24,922.68,153.39
2025-02-11 21:13:21,24.17,15.33,827.23,475.59
2025-02-11 21:13:26,17.38,12.56,778.03,50.06
2025-02-11 21:13:31,30.65,67.77,956.96,297.7
2025-02-11 21:13:36,25.53,76.54,828.32,440.88
2025-02-11 21:13:41,16.83,41.45,834.33,136.72
2025-02-11 21:13:46,20.18,74.67,608.99,178.98
2025-02-11 21:13:51,28.9,52.54,984.8,188.31
2025-02-11 21:13:56,18.08,80.94,791.11,391.56
2025-02-11 21:14:01,21.42,81.23,629.19,491.1
2025-02-11 21:14:06,18.68,30.95,814.85,385.86
2025-02-11 21:14:11,20.91,59.1,460.9,472.72
2025-02-11 21:14:16,32.48,85.04,809.81,358.52
2025-02-11 21:14:21,30.28,68.86,436.84,446.95
2025-02-11 21:14:26,32.7,19.33,460.01,434.87
2025-02-11 21:14:31,32.79,38.38,973.63,65.33
2025-02-11 21:14:36,26.59,17.35,438.67,167.25
2025-02-11 21:14:41,19.18,14.66,711.04,347.59
2025-02-11 21:14:46,34.23,89.19,751.37,439.19
2025-02-11 21:14:51,16.44,18.08,604.0,109.97
2025-02-11 21:14:56,22.28,88.04,483.44,239.29
2025-02-11 21:15:01,27.81,63.14,864.99,477.89
2025-02-11 21:15:06,30.02,61.22,893.34,249.96
2025-02-11 21:15:11,34.99,54.18,890.99,178.36
2025-02-11 21:15:16,15.83,56.01,442.45,380.23
2025-02-11 21:15:21,30.61,36.23,597.11,376.71
2025-02-11 21:15:26,16.62,11.68,528.13,240.9
2025-02-11 21:15:31,16.11,68.05,534.26,147.82
2025-02-11 21:15:36,34.54,83.7,682.7,314.71
2025-02-11 21:15:41,27.0,58.53,968.13,317.68
2025-02-11 21:15:46,25.57,47.77,594.15,303.59
2025-02-11 21:15:51,15.29,66.62,660.05,94.22
2025-02-11 21:15:56,34.94,60.42,960.79,395.87
2025-02-11 21:16:01,33.11,71.69,821.24,317.89
2025-02-11 21:16:06,18.58,80.92,660.62,267.88
2025-02-11 21:16:11,16.77,16.64,875.77,474.39
2025-02-11 21:16:16,15.11,38.93,540.93,107.22
2025-02-11 21:16:21,18.13,83.74,755.06,297.84
2025-02-11 21:16:26,21.73,50.13,765.5,230.89
2025-02-11 21:16:31,32.03,34.15,915.01,185.76
2025-02-11 21:16:36,26.68,12.45,771.29,407.24
2025-02-11 21:16:41,19.13,37.39,610.18,60.67
2025-02-11 21:16:46,26.69,62.18,618.15,404.86
2025-02-11 21:16:51,22.39,42.92,609.35,53.98
2025-02-11 21:16:56,16.51,22.41,706.81,398.8
2025-02-11 21:17:01,18.67,51.09,620.57,196.84
2025-02-11 21:17:06,27.18,11.12,655.98,433.2
2025-02-11 21:17:11,22.54,53.71,898.67,191.09
2025-02-11 21:17:16,20.2,78.79,436.62,460.64
2025-02-11 21:17:21,31.67,60.5,753.55,430.36
2025-02-11 21:17:26,33.41,77.89,533.82,160.2
2025-02-11 21:17:31,15.32,19.55,781.58,331.26
2025-02-11 21:17:36,15.35,70.72,568.12,221.13
2025-02-11 21:17:41,31.03,32.53,949.96,355.42
2025-02-11 21:17:46,24.81,38.54,617.49,379.31
2025-02-11 21:17:51,16.3,60.69,584.16,455.86
2025-02-11 21:17:56,34.0,18.16,712.14,264.0
2025-02-11 21:18:01,17.44,80.09,762.55,428.72
2025-02-11 21:18:06,22.74,32.79,586.54,155.02
2025-02-11 21:18:11,19.63,70.64,905.59,380.58
2025-02-11 21:18:16,31.1,26.08,541.49,356.91
2025-02-11 21:18:21,27.05,61.38,588.73,91.36
2025-02-11 21:18:26,29.06,22.1,890.31,223.68
2025-02-11 21:18:31,34.71,53.62,583.26,351.61
2025-02-11 21:18:36,22.71,37.41,935.63,238.12
2025-02-11 21:18:41,26.05,64.82,981.86,244.39
2025-02-11 21:18:46,17.16,59.03,406.83,497.31
2025-02-11 21:18:51,22.35,63.05,508.46,498.36
2025-02-11 21:18:56,23.39,32.99,849.61,432.32
2025-02-11 21:19:01,19.71,78.34,727.53,397.08
2025-02-11 21:19:06,28.98,67.79,917.16,285.71
2025-02-11 21:19:11,34.45,55.86,860.63,382.86
2025-02-11 21:19:16,26.68,47.08,647.54,52.05
2025-02-11 21:19:21,20.23,88.76,538.49,483.1
2025-02-11 21:19:26,31.42,87.05,901.03,204.54
2025-02-11 21:19:31,21.25,45.46,900.76,232.02
2025-02-11 21:19:36,33.83,78.36,738.01,336.46
2025-02-11 21:19:41,17.51,60.93,964.51,118.19
2025-02-11 21:19:46,26.35,83.88,866.62,437.06
2025-02-11 21:19:51,24.17,79.34,429.17,172.39
2025-02-11 21:19:56,23.97,75.36,657.79,304.32
2025-02-11 21:20:01,22.15,38.11,410.23,430.39
2025-02-11 21:20:06,32.42,42.39,923.6,377.78
2025-02-11 21:20:11,22.35,69.15,856.51,398.77
2025-02-11 21:20:16,34.4,54.78,522.38,462.35
2025-02-11 21:20:21,16.34,52.85,519.05,340.13
2025-02-11 21:20:26,18.97,78.92,437.18,474.04
2025-02-11 21:20:31,32.41,48.17,671.28,403.66
2025-02-11 21:20:36,34.13,42.06,991.77,344.46
2025-02-11 21:20:41,32.72,53.07,929.45,427.12
2025-02-11 21:20:46,21.47,32.94,683.85,358.96
2025-02-11 21:20:51,15.02,71.03,508.19,154.72
2025-02-11 21:20:56,22.76,40.52,630.69,401.84
2025-02-11 21:21:02,30.52,61.31,663.58,422.06
2025-02-11 21:21:06,34.87,10.82,963.18,57.99
2025-02-11 21:21:11,31.76,47.6,805.02,321.55
2025-02-11 21:21:16,20.72,88.47,415.19,173.0
2025-02-11 21:21:21,15.3,62.69,778.36,158.35
2025-02-11 21:21:26,27.95,66.95,987.46,229.13
2025-02-11 21:21:32,28.06,19.19,439.13,161.8
2025-02-11 21:21:36,22.95,27.63,461.79,56.63
2025-02-11 21:21:41,25.63,47.88,617.66,470.4
2025-02-11 21:21:46,23.31,89.98,959.99,280.5
2025-02-11 21:21:51,34.87,17.12,842.2,159.44
2025-02-11 21:21:56,30.56,57.95,696.75,158.19
2025-02-11 21:22:01,24.75,72.48,998.61,110.63
2025-02-11 21:22:06,30.51,78.13,425.39,439.37
2025-02-11 21:22:11,29.18,47.73,839.16,205.07
2025-02-11 21:22:16,34.9,61.38,570.92,326.37
2025-02-11 21:22:21,34.41,26.37,714.71,113.68
2025-02-11 21:22:26,20.17,46.9,463.54,367.32
2025-02-11 21:22:31,21.15,58.33,965.91,230.43
2025-02-11 21:22:36,23.61,83.34,885.7,432.73
2025-02-11 21:22:41,21.82,59.63,645.62,165.64
2025-02-11 21:22:46,24.38,14.33,489.44,108.8
2025-02-11 21:22:51,18.09,43.09,800.52,230.15
2025-02-11 21:22:56,25.37,47.84,583.98,333.72
2025-02-11 21:23:01,26.68,38.78,495.84,273.74
2025-02-11 21:23:06,19.61,84.07,450.49,416.6
2025-02-11 21:23:11,34.15,76.12,639.33,108.48
2025-02-11 21:23:16,26.93,41.5,693.11,136.27
2025-02-11 21:23:21,28.75,62.06,656.25,470.68
2025-02-11 21:23:26,27.72,48.22,518.84,362.52
2025-02-11 21:23:31,23.83,45.21,685.0,306.17
2025-02-11 21:23:36,25.84,55.14,742.05,251.36
2025-02-11 21:23:41,18.62,17.88,799.56,93.0
2025-02-11 21:23:46,34.26,16.16,604.13,295.63
2025-02-11 21:23:51,23.55,82.06,461.75,271.22
2025-02-11 21:23:56,24.24,62.58,909.39,444.07
2025-02-11 21:24:01,24.62,71.55,468.18,71.37
2025-02-11 21:24:06,18.04,56.31,769.48,52.74
2025-02-11 21:24:11,31.79,86.84,864.63,97.29
2025-02-11 21:24:16,18.25,84.42,730.38,485.9
2025-02-11 21:24:21,26.83,83.44,411.94,344.41
2025-02-11 21:24:26,31.06,79.79,874.49,426.22
2025-02-11 21:24:31,25.44,16.68,681.79,136.02
2025-02-11 21:24:36,21.41,54.2,958.03,412.21
2025-02-11 21:24:41,16.78,74.15,567.24,58.18
2025-02-11 21:24:46,18.36,25.21,632.83,319.23
2025-02-11 21:24:51,22.68,50.91,405.84,404.84
2025-02-11 21:24:56,29.26,21.94,613.29,307.51
2025-02-11 21:25:01,26.48,68.18,654.61,153.84
2025-02-11 21:25:06,25.29,52.37,683.66,112.73
2025-02-11 21:25:11,27.88,62.13,485.46,411.85
2025-02-11 21:25:16,26.07,87.56,400.54,386.35
2025-02-11 21:25:21,25.26,21.22,505.17,188.0
2025-02-11 21:25:26,28.14,12.7,935.52,276.32
2025-02-11 21:25:31,31.13,45.7,760.43,443.66
2025-02-11 21:25:36,30.74,66.99,887.16,211.98
2025-02-11 21:25:41,27.51,15.44,759.03,62.32
2025-02-11 21:25:46,23.33,69.7,899.65,195.62
2025-02-11 21:25:51,24.86,51.91,890.82,264.69
2025-02-11 21:25:56,18.9,49.6,433.08,458.99
2025-02-11 21:26:01,25.42,57.28,981.96,104.01
2025-02-11 21:26:06,15.63,79.85,842.28,402.77
2025-02-11 21:26:11,29.09,29.42,998.73,209.46
2025-02-11 21:26:16,31.55,57.96,709.61,480.29
2025-02-11 21:26:21,34.28,12.71,748.06,281.52
2025-02-11 21:26:26,24.07,31.17,821.43,488.6
2025-02-11 21:26:31,30.23,31.18,690.89,266.6
2025-02-11 21:26:36,27.59,12.16,419.43,458.8
2025-02-11 21:26:41,26.59,55.02,469.62,105.02
2025-02-11 21:26:46,16.73,18.98,479.01,421.61
2025-02-11 21:26:51,22.94,36.28,903.93,470.28
2025-02-11 21:26:56,16.89,10.64,629.92,413.53
2025-02-11 21:27:01,34.17,78.14,445.12,410.76
2025-02-11 21:27:06,25.19,17.43,713.9,374.75
2025-02-11 21:27:11,32.21,32.66,536.51,474.38
2025-02-11 21:27:16,20.47,89.06,621.37,265.23
2025-02-11 21:27:21,25.54,66.1,534.31,499.19
2025-02-11 21:27:26,15.41,75.21,653.08,360.92
2025-02-11 21:27:31,24.21,43.54,650.87,342.62
2025-02-11 21:27:44,34.45,39.06,682.81,153.73
2025-02-11 21:27:49,31.9,38.04,602.83,133.37
2025-02-11 21:27:54,33.31,29.14,580.99,289.91
