timestamp,temperature,moisture,CO2,TVOC
2025-02-11 20:58:01,27.14,81.96,692.63,259.25
2025-02-11 20:58:06,17.26,18.06,424.31,229.8
2025-02-11 20:58:11,32.78,14.85,737.64,208.24
2025-02-11 20:58:16,29.34,86.58,947.44,123.39
2025-02-11 20:58:21,17.11,12.76,635.64,191.34
2025-02-11 20:58:26,29.37,60.37,538.35,196.7
2025-02-11 20:58:31,15.31,21.26,426.77,238.98
2025-02-11 20:58:36,33.01,74.57,631.53,318.98
2025-02-11 20:58:41,28.39,15.06,415.09,295.63
2025-02-11 20:58:46,27.36,64.69,939.11,240.36
2025-02-11 20:58:51,21.6,53.61,421.0,55.21
2025-02-11 20:58:56,33.4,71.11,752.04,427.29
2025-02-11 20:59:01,22.93,52.03,494.96,236.67
2025-02-11 20:59:06,31.68,83.52,877.44,257.81
2025-02-11 20:59:11,25.09,30.38,899.57,235.16
2025-02-11 20:59:16,20.03,62.85,993.09,224.35
2025-02-11 20:59:21,22.38,85.09,880.78,296.95
2025-02-11 20:59:26,30.84,59.25,521.51,315.19
2025-02-11 20:59:31,25.88,48.74,825.3,322.71
2025-02-11 20:59:36,23.51,44.49,714.01,232.5
2025-02-11 20:59:41,25.57,42.76,944.98,233.36
2025-02-11 20:59:46,34.01,32.11,514.98,258.34
2025-02-11 20:59:51,33.77,21.31,540.51,390.28
2025-02-11 20:59:56,21.82,53.72,771.82,398.2
2025-02-11 21:00:01,33.32,84.57,779.85,169.43
2025-02-11 21:00:06,33.94,14.93,583.09,448.1
2025-02-11 21:00:11,18.53,74.37,568.79,198.8
2025-02-11 21:00:16,26.17,64.88,427.5,339.31
2025-02-11 21:00:21,18.76,10.59,641.7,494.69
2025-02-11 21:00:26,28.82,12.2,552.38,78.68
2025-02-11 21:00:31,28.82,13.34,958.34,400.28
2025-02-11 21:00:36,21.74,42.78,510.12,404.17
2025-02-11 21:00:41,33.4,69.53,975.6,339.06
2025-02-11 21:00:46,24.74,63.68,829.99,163.49
2025-02-11 21:00:51,16.29,34.28,652.63,200.1
2025-02-11 21:00:56,24.59,57.49,506.0,492.27
2025-02-11 21:01:01,26.62,10.22,695.11,128.26
2025-02-11 21:01:06,29.99,65.51,723.45,204.91
2025-02-11 21:01:11,30.02,68.3,566.61,145.34
2025-02-11 21:01:16,28.48,85.48,873.44,214.08
2025-02-11 21:01:21,31.71,22.13,803.45,118.45
2025-02-11 21:01:26,27.62,48.63,583.39,443.91
2025-02-11 21:01:31,33.46,17.18,685.0,249.17
2025-02-11 21:01:36,19.39,80.45,811.43,428.89
2025-02-11 21:01:41,30.67,32.15,683.77,434.3
2025-02-11 21:01:46,16.41,12.48,827.79,446.33
2025-02-11 21:01:51,24.05,65.56,522.02,376.03
2025-02-11 21:01:56,17.95,62.59,845.39,146.51
2025-02-11 21:02:01,21.89,43.33,701.66,51.63
2025-02-11 21:02:06,20.65,55.9,812.53,143.15
2025-02-11 21:02:11,15.15,66.14,851.86,170.92
2025-02-11 21:02:16,18.72,89.32,575.71,442.45
2025-02-11 21:02:21,17.58,30.76,680.17,352.16
2025-02-11 21:02:26,21.13,80.44,937.2,125.72
2025-02-11 21:02:31,30.56,25.05,525.76,339.03
2025-02-11 21:02:36,27.15,16.08,555.75,479.51
2025-02-11 21:02:41,15.09,50.92,417.86,230.23
2025-02-11 21:02:46,21.9,68.0,539.96,92.61
2025-02-11 21:02:51,18.56,87.25,921.61,104.11
2025-02-11 21:02:56,15.65,54.26,626.79,437.54
2025-02-11 21:03:01,20.65,76.54,958.03,294.61
2025-02-11 21:03:06,18.58,33.26,821.59,278.5
2025-02-11 21:03:11,27.44,15.18,496.69,476.46
2025-02-11 21:03:16,17.27,70.5,611.63,450.76
2025-02-11 21:03:21,18.61,35.1,872.56,66.6
2025-02-11 21:03:26,20.12,63.01,719.9,338.78
2025-02-11 21:03:31,17.6,54.62,840.43,234.1
2025-02-11 21:03:36,32.11,87.23,478.19,456.56
2025-02-11 21:03:41,17.49,10.04,710.75,395.32
2025-02-11 21:03:46,25.37,81.51,494.28,98.41
2025-02-11 21:03:51,33.92,40.02,569.51,318.4
2025-02-11 21:03:56,32.15,68.29,636.9,444.11
2025-02-11 21:04:01,32.7,73.37,925.42,136.79
2025-02-11 21:04:06,25.87,46.47,883.84,151.42
2025-02-11 21:04:11,33.41,39.93,854.87,366.11
2025-02-11 21:04:16,19.94,89.68,643.9,63.27
2025-02-11 21:04:21,32.92,71.85,408.18,498.45
2025-02-11 21:04:26,19.13,14.4,772.08,317.53
2025-02-11 21:04:31,32.46,50.29,536.06,289.07
2025-02-11 21:04:36,17.23,22.18,753.07,488.23
2025-02-11 21:04:41,31.53,52.0,985.28,197.18
2025-02-11 21:04:46,29.12,23.66,906.19,121.41
2025-02-11 21:04:51,30.41,38.17,688.46,93.22
2025-02-11 21:04:56,32.93,70.21,400.51,94.22
2025-02-11 21:05:01,19.15,69.42,749.69,309.03
2025-02-11 21:05:06,31.57,65.45,784.77,136.87
2025-02-11 21:05:11,17.96,76.94,929.31,260.54
2025-02-11 21:05:16,31.93,51.06,522.55,253.26
2025-02-11 21:05:21,25.06,79.16,471.22,316.51
2025-02-11 21:05:26,16.32,60.88,968.81,343.88
2025-02-11 21:05:31,27.42,71.81,905.16,321.24
2025-02-11 21:05:36,18.89,22.86,883.96,250.38
2025-02-11 21:05:41,24.13,53.26,477.93,289.69
2025-02-11 21:05:46,21.66,18.18,507.88,286.83
2025-02-11 21:05:51,27.67,72.43,969.94,474.83
2025-02-11 21:05:56,25.58,34.6,613.56,172.56
2025-02-11 21:06:01,31.18,76.0,786.07,256.02
2025-02-11 21:06:06,31.18,20.04,672.89,359.36
2025-02-11 21:06:11,24.72,36.7,699.95,434.08
2025-02-11 21:06:16,34.24,30.2,728.79,65.67
2025-02-11 21:06:21,15.66,35.5,852.84,81.16
2025-02-11 21:06:26,30.69,79.05,509.62,304.25
2025-02-11 21:06:31,15.3,80.93,924.75,338.2
2025-02-11 21:06:36,17.15,73.35,917.4,405.84
2025-02-11 21:06:41,34.83,18.4,493.32,310.62
2025-02-11 21:06:46,18.57,81.85,755.58,415.05
2025-02-11 21:06:51,26.0,44.18,862.91,121.98
2025-02-11 21:06:56,19.77,63.4,875.45,50.43
2025-02-11 21:07:01,16.54,24.51,969.98,432.76
2025-02-11 21:07:06,17.58,74.25,410.37,358.74
2025-02-11 21:07:11,16.68,88.42,401.21,189.18
2025-02-11 21:07:16,25.7,58.83,586.13,73.69
2025-02-11 21:07:21,22.79,64.07,856.56,429.71
2025-02-11 21:07:26,31.7,79.87,559.91,211.56
2025-02-11 21:07:31,33.69,42.67,490.61,486.01
2025-02-11 21:07:36,27.27,10.77,805.81,145.46
2025-02-11 21:07:41,20.4,43.83,619.98,483.67
2025-02-11 21:07:46,32.24,35.51,963.84,196.63
2025-02-11 21:07:51,16.09,51.99,641.16,192.0
2025-02-11 21:07:56,26.72,24.14,638.24,241.95
2025-02-11 21:08:01,29.59,71.34,640.3,360.04
2025-02-11 21:08:06,18.58,32.34,622.91,478.53
2025-02-11 21:08:11,21.14,18.54,815.65,323.23
2025-02-11 21:08:16,27.14,69.78,406.86,149.75
2025-02-11 21:08:21,22.45,65.02,796.1,453.1
2025-02-11 21:08:26,22.6,68.5,889.12,103.12
2025-02-11 21:08:31,15.27,65.39,420.56,395.69
2025-02-11 21:08:36,21.57,14.41,823.69,492.94
2025-02-11 21:08:41,22.48,64.09,680.35,304.56
2025-02-11 21:08:46,22.62,33.02,728.92,156.6
2025-02-11 21:08:51,29.14,85.11,550.87,105.19
2025-02-11 21:08:56,16.41,10.78,774.37,364.45
2025-02-11 21:09:01,32.12,42.16,590.4,122.79
2025-02-11 21:09:06,30.84,44.12,428.13,352.05
2025-02-11 21:09:11,28.87,13.53,584.71,283.8
2025-02-11 21:09:16,28.48,70.82,698.48,449.8
2025-02-11 21:09:21,29.07,87.5,847.04,378.95
2025-02-11 21:09:26,30.39,70.08,977.19,248.92
2025-02-11 21:09:31,30.91,88.32,779.06,241.58
2025-02-11 21:09:36,20.29,59.91,610.59,196.67
2025-02-11 21:09:41,17.16,32.86,945.91,80.2
2025-02-11 21:09:46,18.36,74.15,996.59,318.69
2025-02-11 21:09:51,27.76,84.84,713.49,393.11
2025-02-11 21:09:56,16.31,45.86,966.94,287.57
2025-02-11 21:10:01,15.82,57.67,887.42,208.21
2025-02-11 21:10:06,23.93,89.97,461.98,99.57
2025-02-11 21:10:11,19.03,53.67,529.81,236.21
2025-02-11 21:10:16,28.69,37.19,788.29,435.18
2025-02-11 21:10:21,32.71,49.25,564.03,214.2
2025-02-11 21:10:26,25.12,30.85,423.87,363.28
2025-02-11 21:10:31,20.01,74.93,814.97,378.86
2025-02-11 21:10:36,21.26,59.24,681.9,321.35
2025-02-11 21:10:41,25.21,30.18,637.05,401.19
2025-02-11 21:10:46,24.16,74.18,475.88,422.77
2025-02-11 21:10:51,21.85,24.43,881.48,230.08
2025-02-11 21:10:56,23.36,20.23,857.57,275.2
2025-02-11 21:11:01,31.31,62.79,782.23,229.85
2025-02-11 21:11:06,22.54,75.87,646.53,356.49
2025-02-11 21:11:11,34.35,69.57,984.4,143.34
2025-02-11 21:11:16,31.05,36.86,672.19,242.43
2025-02-11 21:11:21,16.27,48.55,590.25,202.99
2025-02-11 21:11:26,24.54,46.79,542.55,104.85
2025-02-11 21:11:31,16.2,83.85,577.04,161.8
2025-02-11 21:11:36,23.52,56.85,907.07,63.0
2025-02-11 21:11:41,27.83,45.43,784.38,226.29
2025-02-11 21:11:46,25.37,57.69,887.34,354.72
2025-02-11 21:11:51,20.51,28.21,697.55,128.68
2025-02-11 21:11:56,19.44,22.36,879.43,333.8
2025-02-11 21:12:01,15.1,50.04,975.37,81.71
2025-02-11 21:12:06,26.71,27.75,953.18,71.51
2025-02-11 21:12:11,23.22,45.55,939.34,444.9
2025-02-11 21:12:16,28.74,29.06,866.23,63.49
2025-02-11 21:12:21,29.49,50.34,667.25,308.41
2025-02-11 21:12:26,22.8,83.78,715.15,463.19
2025-02-11 21:12:31,22.28,63.96,975.81,216.08
2025-02-11 21:12:36,21.44,33.45,961.9,464.31
2025-02-11 21:12:41,23.29,14.37,721.6,381.2
2025-02-11 21:12:46,21.24,48.3,412.93,385.08
2025-02-11 21:12:51,33.32,71.53,554.38,60.74
2025-02-11 21:12:56,15.66,12.04,812.76,461.18
2025-02-11 21:13:01,27.62,13.04,522.59,88.16
2025-02-11 21:13:06,31.98,41.34,714.4,190.64
2025-02-11 21:13:11,34.02,50.09,603.97,50.04
2025-02-11 21:13:16,28.02,82.96,433.53,151.67
2025-02-11 21:13:21,20.46,59.13,870.37,96.29
2025-02-11 21:13:26,23.81,56.61,958.69,485.07
2025-02-11 21:13:31,25.51,63.95,686.52,436.22
2025-02-11 21:13:36,19.34,50.71,944.22,366.49
2025-02-11 21:13:41,34.17,53.99,719.56,184.96
2025-02-11 21:13:46,30.72,31.11,486.53,262.43
2025-02-11 21:13:51,32.68,87.72,444.0,328.18
2025-02-11 21:13:56,22.08,35.23,774.36,315.59
2025-02-11 21:14:01,31.8,73.46,469.71,198.21
2025-02-11 21:14:06,21.6,34.44,944.36,282.1
2025-02-11 21:14:11,22.59,23.68,968.39,208.63
2025-02-11 21:14:16,26.38,43.91,937.73,458.95
2025-02-11 21:14:21,27.24,36.25,877.54,55.01
2025-02-11 21:14:26,20.35,54.71,516.13,424.24
2025-02-11 21:14:31,22.92,60.71,739.77,315.23
2025-02-11 21:14:36,28.25,50.94,707.5,298.93
2025-02-11 21:14:41,16.87,51.63,535.2,269.86
2025-02-11 21:14:46,18.25,32.86,959.45,135.49
2025-02-11 21:14:51,32.25,63.34,657.11,285.44
2025-02-11 21:14:56,22.39,80.03,604.97,381.88
2025-02-11 21:15:01,17.62,71.07,959.96,462.82
2025-02-11 21:15:06,24.02,46.51,865.68,382.95
2025-02-11 21:15:11,22.06,13.63,423.32,69.48
2025-02-11 21:15:16,25.15,64.66,597.46,420.43
2025-02-11 21:15:21,33.71,45.83,505.94,341.83
2025-02-11 21:15:26,34.76,13.83,810.51,130.2
2025-02-11 21:15:31,21.29,27.83,507.65,176.19
2025-02-11 21:15:36,20.01,89.22,538.63,289.77
2025-02-11 21:15:41,30.55,85.7,704.98,491.42
2025-02-11 21:15:46,33.8,51.54,862.43,110.62
2025-02-11 21:15:51,32.53,83.54,950.63,363.17
2025-02-11 21:15:56,17.5,13.05,775.44,238.38
2025-02-11 21:16:01,22.28,23.87,736.92,275.87
2025-02-11 21:16:06,26.21,63.85,874.2,226.8
2025-02-11 21:16:11,34.14,38.52,489.37,95.92
2025-02-11 21:16:16,18.53,46.15,823.2,180.56
2025-02-11 21:16:21,26.69,41.42,938.58,485.92
2025-02-11 21:16:26,16.48,87.3,593.78,80.4
2025-02-11 21:16:31,32.14,14.42,957.57,437.28
2025-02-11 21:16:36,29.64,61.33,614.64,397.85
2025-02-11 21:16:41,21.9,25.02,829.96,266.4
2025-02-11 21:16:46,27.81,81.57,715.19,112.78
2025-02-11 21:16:51,22.97,60.21,459.08,188.78
2025-02-11 21:16:56,24.67,16.74,664.14,458.73
2025-02-11 21:17:01,32.86,12.68,415.8,366.96
2025-02-11 21:17:06,28.59,17.12,584.47,228.57
2025-02-11 21:17:11,31.03,74.77,669.56,295.91
2025-02-11 21:17:16,17.27,76.87,883.41,143.05
2025-02-11 21:17:21,16.76,18.76,691.4,124.63
2025-02-11 21:17:26,19.68,25.88,541.51,488.77
2025-02-11 21:17:31,31.29,81.35,683.89,142.32
2025-02-11 21:17:36,31.64,86.74,403.86,370.98
2025-02-11 21:17:41,31.05,21.33,414.26,366.55
2025-02-11 21:17:46,20.94,52.95,719.6,462.17
2025-02-11 21:17:51,33.71,19.32,638.42,315.44
2025-02-11 21:17:56,19.88,33.77,520.06,465.41
2025-02-11 21:18:01,26.29,18.82,672.36,135.21
2025-02-11 21:18:06,22.38,11.39,881.06,322.94
2025-02-11 21:18:11,24.53,28.98,837.57,79.99
2025-02-11 21:18:16,32.21,82.6,927.7,288.9
2025-02-11 21:18:21,33.07,20.57,807.16,94.23
2025-02-11 21:18:26,24.32,39.24,822.5,272.46
2025-02-11 21:18:31,24.82,47.3,994.13,173.28
2025-02-11 21:18:36,28.46,48.19,917.9,298.08
2025-02-11 21:18:41,21.07,20.83,906.5,165.42
2025-02-11 21:18:46,15.93,82.97,956.63,98.54
2025-02-11 21:18:51,20.5,16.62,712.08,391.0
2025-02-11 21:18:56,24.58,59.76,471.55,254.01
2025-02-11 21:19:01,30.15,20.7,551.37,215.36
2025-02-11 21:19:06,20.86,80.48,976.79,92.77
2025-02-11 21:19:11,16.14,15.58,845.0,91.63
2025-02-11 21:19:16,19.44,29.65,413.58,302.35
2025-02-11 21:19:21,24.19,52.18,695.41,98.27
2025-02-11 21:19:26,30.84,29.34,886.84,245.42
2025-02-11 21:19:31,17.11,51.37,409.2,354.85
2025-02-11 21:19:36,29.8,11.89,517.24,446.18
2025-02-11 21:19:41,21.85,88.35,844.5,364.94
2025-02-11 21:19:46,18.14,87.44,990.56,137.72
2025-02-11 21:19:51,22.85,62.72,732.37,102.0
2025-02-11 21:19:56,18.74,80.89,508.72,206.0
2025-02-11 21:20:01,25.16,72.1,623.25,197.99
2025-02-11 21:20:06,22.23,11.65,722.54,440.39
2025-02-11 21:20:11,27.81,53.85,648.64,455.45
2025-02-11 21:20:16,27.0,62.83,862.95,325.22
2025-02-11 21:20:21,27.34,43.12,463.43,433.09
2025-02-11 21:20:26,18.33,11.24,852.96,469.13
2025-02-11 21:20:31,17.1,75.4,951.69,117.88
2025-02-11 21:20:36,33.13,37.98,593.33,384.99
2025-02-11 21:20:41,32.12,55.92,409.74,145.45
2025-02-11 21:20:46,15.98,11.11,764.5,274.3
2025-02-11 21:20:51,28.46,87.1,679.04,221.75
2025-02-11 21:20:56,32.34,73.46,560.14,363.95
2025-02-11 21:21:02,23.24,47.88,633.89,287.19
2025-02-11 21:21:06,22.81,57.58,740.67,260.38
2025-02-11 21:21:11,31.52,50.22,513.24,241.29
2025-02-11 21:21:16,19.79,66.17,408.48,189.35
2025-02-11 21:21:21,19.78,33.76,534.31,306.72
2025-02-11 21:21:26,15.48,77.63,508.35,154.25
2025-02-11 21:21:32,34.73,46.92,530.88,381.91
2025-02-11 21:21:36,33.8,18.47,921.53,278.06
2025-02-11 21:21:41,32.82,82.67,733.23,227.57
2025-02-11 21:21:46,32.89,48.19,959.03,469.65
2025-02-11 21:21:51,30.83,78.4,993.23,265.7
2025-02-11 21:21:56,31.31,41.55,689.16,99.96
2025-02-11 21:22:01,22.59,66.74,441.98,429.52
2025-02-11 21:22:06,28.79,79.19,864.55,167.37
2025-02-11 21:22:11,24.84,80.22,682.65,135.96
2025-02-11 21:22:16,25.81,36.71,990.73,112.85
2025-02-11 21:22:21,21.96,15.1,878.64,132.55
2025-02-11 21:22:26,34.64,46.57,724.84,342.43
2025-02-11 21:22:31,24.84,85.3,537.99,326.18
2025-02-11 21:22:36,23.67,40.33,857.55,132.56
2025-02-11 21:22:41,28.45,79.84,769.52,253.18
2025-02-11 21:22:46,17.37,50.46,457.0,228.24
2025-02-11 21:22:51,34.09,68.61,986.88,250.36
2025-02-11 21:22:56,28.66,23.51,911.58,315.73
2025-02-11 21:23:01,21.73,23.18,460.0,330.75
2025-02-11 21:23:06,29.82,53.58,410.3,161.46
2025-02-11 21:23:11,30.63,49.78,447.17,460.0
2025-02-11 21:23:16,24.67,76.34,784.74,69.53
2025-02-11 21:23:21,15.17,64.86,881.93,451.84
2025-02-11 21:23:26,15.08,46.96,862.66,425.51
2025-02-11 21:23:31,26.18,75.4,681.93,347.21
2025-02-11 21:23:36,29.06,72.23,454.72,60.92
2025-02-11 21:23:41,20.69,84.38,507.7,274.27
2025-02-11 21:23:46,15.78,51.62,581.0,305.42
2025-02-11 21:23:51,22.45,89.23,485.28,179.1
2025-02-11 21:23:56,23.52,86.83,628.94,157.35
2025-02-11 21:24:01,17.47,77.25,643.09,492.07
2025-02-11 21:24:06,27.02,41.79,619.08,423.72
2025-02-11 21:24:11,31.61,66.58,475.96,399.74
2025-02-11 21:24:16,25.46,23.54,403.53,426.29
2025-02-11 21:24:21,24.58,59.64,467.15,145.96
2025-02-11 21:24:26,15.52,40.34,764.11,71.28
2025-02-11 21:24:31,32.5,48.1,849.37,207.73
2025-02-11 21:24:36,33.6,75.28,992.12,339.86
2025-02-11 21:24:41,31.67,45.18,759.34,333.98
2025-02-11 21:24:46,23.63,72.32,649.11,289.41
2025-02-11 21:24:51,29.18,71.31,470.33,492.98
2025-02-11 21:24:56,27.53,22.64,485.81,419.64
2025-02-11 21:25:01,29.22,83.99,856.16,440.66
2025-02-11 21:25:06,27.61,27.98,791.49,226.59
2025-02-11 21:25:11,22.86,16.35,766.13,238.96
2025-02-11 21:25:16,27.96,30.71,535.4,462.15
2025-02-11 21:25:21,34.46,40.69,586.4,64.9
2025-02-11 21:25:26,33.19,63.12,550.5,356.33
2025-02-11 21:25:31,29.0,34.96,508.11,339.38
2025-02-11 21:25:36,24.78,19.47,463.49,193.33
2025-02-11 21:25:41,22.6,35.35,672.1,270.78
2025-02-11 21:25:46,24.39,45.83,497.12,87.72
2025-02-11 21:25:51,16.65,69.81,997.37,377.65
2025-02-11 21:25:56,26.01,26.86,695.0,348.16
2025-02-11 21:26:01,28.31,28.17,492.35,385.17
2025-02-11 21:26:06,15.08,42.01,977.18,166.27
2025-02-11 21:26:11,17.65,34.86,616.56,430.62
2025-02-11 21:26:16,16.04,41.77,625.43,479.82
2025-02-11 21:26:21,16.27,31.59,813.59,79.65
2025-02-11 21:26:26,22.38,89.54,636.05,358.73
2025-02-11 21:26:31,30.04,88.99,886.68,109.73
2025-02-11 21:26:36,27.78,83.57,701.32,259.91
2025-02-11 21:26:41,19.52,57.97,578.59,232.12
2025-02-11 21:26:46,21.28,10.13,553.78,64.79
2025-02-11 21:26:51,33.39,60.01,723.81,369.5
2025-02-11 21:26:56,29.51,82.24,630.1,469.86
2025-02-11 21:27:01,28.06,28.67,512.16,98.07
2025-02-11 21:27:06,22.45,67.95,956.94,260.82
2025-02-11 21:27:11,34.92,48.89,755.69,464.83
2025-02-11 21:27:16,19.44,12.53,543.65,319.14
2025-02-11 21:27:21,17.89,53.23,974.96,187.1
2025-02-11 21:27:26,27.89,43.22,610.1,462.36
2025-02-11 21:27:31,31.21,23.43,832.32,164.91
2025-02-11 21:27:44,33.62,28.38,585.93,460.64
2025-02-11 21:27:49,17.07,70.64,720.16,73.3
2025-02-11 21:27:54,34.43,18.92,682.6,61.09
