timestamp,temperature,moisture,CO2,TVOC
2025-02-03 22:39:31,21.03,36.07,101.51,24.68
2025-02-03 22:40:31,20.91,35.34,100.52,24.77
2025-02-03 22:41:31,21.05,35.54,100.07,24.59
2025-02-03 22:42:31,21.43,34.72,99.58,24.65
2025-02-03 22:43:31,21.64,33.95,99.85,24.6
2025-02-03 22:44:31,21.4,34.14,99.55,24.86
2025-02-03 22:45:31,21.68,34.68,100.8,25.03
2025-02-03 22:46:31,21.23,34.51,102.0,24.77
2025-02-03 22:47:31,21.52,35.14,103.26,24.67
2025-02-03 22:48:31,21.63,35.01,104.18,24.78
2025-02-03 22:49:31,21.95,34.12,102.72,24.92
2025-02-03 22:50:31,22.37,34.46,102.0,25.0
2025-02-03 22:51:31,22.67,33.56,102.12,24.94
2025-02-03 22:52:31,22.89,33.68,102.4,24.95
2025-02-03 22:53:31,22.91,33.21,103.5,25.12
2025-02-03 22:54:31,23.1,32.42,102.59,24.94
2025-02-03 22:55:31,23.05,33.34,102.39,25.16
2025-02-03 22:56:31,22.71,33.63,103.5,24.9
2025-02-03 22:57:31,22.34,33.2,102.45,24.98
2025-02-03 22:58:31,22.26,33.68,101.98,24.95
2025-02-03 22:59:31,22.36,33.52,101.68,24.9
2025-02-03 23:00:31,22.49,33.24,100.8,24.9
2025-02-03 23:01:31,22.03,34.01,100.74,24.89
2025-02-03 23:02:31,22.0,34.08,99.86,24.86
2025-02-03 23:03:31,21.55,33.28,100.61,24.87
2025-02-03 23:04:31,21.8,32.84,101.85,24.92
2025-02-03 23:05:31,21.61,33.37,100.45,24.87
2025-02-03 23:06:31,21.37,34.17,102.44,25.06
2025-02-03 23:07:31,21.57,34.94,103.19,24.85
2025-02-03 23:08:31,21.54,35.67,104.15,24.75
2025-02-03 23:09:31,21.67,35.3,106.08,25.03
2025-02-03 23:10:31,21.97,36.2,107.42,24.89
2025-02-03 23:11:31,21.82,35.47,108.18,25.09
2025-02-03 23:12:31,22.03,36.34,107.39,25.13
2025-02-03 23:13:31,22.53,36.17,107.37,25.4
2025-02-03 23:14:31,22.18,36.18,105.61,25.25
2025-02-03 23:15:31,21.89,35.41,105.71,25.29
2025-02-03 23:16:31,22.04,35.89,104.61,25.49
2025-02-03 23:17:31,21.57,36.6,102.94,25.75
2025-02-03 23:18:31,21.84,36.86,101.53,25.59
2025-02-03 23:19:31,21.47,37.15,102.79,25.83
2025-02-03 23:20:31,21.5,37.92,102.53,25.9
2025-02-03 23:21:31,21.96,38.75,100.62,25.71
2025-02-03 23:22:31,21.99,37.91,99.92,26.01
2025-02-03 23:23:31,21.61,38.51,101.05,25.91
2025-02-03 23:24:31,22.03,38.39,100.98,25.99
2025-02-03 23:25:31,21.96,38.37,101.77,25.94
2025-02-03 23:26:31,22.24,37.62,101.33,25.9
2025-02-03 23:27:31,22.23,37.64,102.25,26.18
2025-02-03 23:28:31,22.6,38.3,100.89,26.27
2025-02-03 23:29:31,22.48,38.96,101.15,25.99
2025-02-03 23:30:31,22.66,38.1,100.92,25.78
2025-02-03 23:31:31,22.95,37.46,100.7,26.04
2025-02-03 23:32:31,22.69,37.82,99.11,26.28
2025-02-03 23:33:31,22.73,36.93,100.93,26.57
2025-02-03 23:34:31,23.1,36.39,100.55,26.75
2025-02-03 23:35:31,23.52,37.17,100.76,26.97
2025-02-03 23:36:31,23.76,36.88,101.68,27.03
2025-02-03 23:37:31,23.68,36.67,102.86,26.98
2025-02-03 23:38:31,23.38,37.56,102.48,26.85
2025-02-03 23:39:31,23.81,37.63,101.89,26.75
2025-02-03 23:40:31,24.16,37.03,103.56,26.83
2025-02-03 23:41:31,24.13,36.54,102.39,26.65
2025-02-03 23:42:31,23.99,36.56,102.96,26.61
2025-02-03 23:43:31,24.08,36.03,102.62,26.5
2025-02-03 23:44:31,24.35,35.73,102.32,26.69
2025-02-03 23:45:31,24.08,36.2,101.6,26.55
2025-02-03 23:46:31,24.53,37.15,102.82,26.39
2025-02-03 23:47:31,24.07,36.81,100.94,26.16
